B150-B100		弥生中期中葉	落川・一の宮遺跡 おちかわ　いちのみやいせき	東京都多摩市一の宮104ほか,日野市落川848ほか	集落	35.65406548	139.438462	54.5～56.5
240-400	五領式	古墳前期	落川・一の宮遺跡 おちかわ　いちのみやいせき	東京都多摩市一の宮104ほか,日野市落川849ほか	集落	35.65406548	139.438462	54.5～56.5
100-240	久ケ原式	弥生後期中葉-後葉	丸山遺跡B地点 まるやまいせきびーちてん	東京都大田区田園調布1-10-4	集落	35.58685774	139.6715007	24.2～24.3
1-100	久ケ原式	弥生後期前葉	久が原グリーンハイツ内遺跡 くがはらぐりーんはいつないいせき	東京都大田区久が原5-27	集落	35.58046962	139.6981648	7～15.4
100-150	久ケ原式	弥生後期中葉	久が原グリーンハイツ内遺跡 くがはらぐりーんはいつないいせき	東京都大田区久が原5-27	集落	35.58046962	139.6981648	7～15.4
150-240	久ケ原式	弥生後期後葉	久が原グリーンハイツ内遺跡 くがはらぐりーんはいつないいせき	東京都大田区久が原5-27	集落	35.58046962	139.6981648	7～15.4
240-400	五領式	古墳前期初頭	久が原グリーンハイツ内遺跡 くがはらぐりーんはいつないいせき	東京都大田区久が原5-27	集落	35.58046962	139.6981648	7～15.4
1-100	久ヶ原式	弥生後期初頭	久ヶ原遺跡 くがはらいせき	東京都大田区久が原六丁目22番9号地点	集落跡	35.44881628	139.3334772	15.4～15.4
1-100	久ヶ原式	弥生後期前半	久ヶ原遺跡 くがはらいせき	東京都大田区久が原五丁目23番2号地点	集落跡	35.57519283	139.6909439	14.5～14.5
1-100	久ヶ原式	弥生後期前半	久ヶ原遺跡 くがはらいせき	東京都大田区久が原六丁目9番1号地点	集落跡	35.57769239	139.6914992	16.7～16.7
1-240		弥生後期	久ヶ原遺跡 くがはらいせき	東京都大田区久が原四丁目39番2号地点	集落跡	35.57769238	139.6917769	17.8～17.8
1-100	久ケ原式	弥生後期前半	久ヶ原遺跡 くがはらいせき	東京都大田区久が原六丁目25番4号地点	集落跡	35.57380409	139.6945547	17.1～17.1
1-100	久ケ原式	弥生後期前半	久ヶ原遺跡 くがはらいせき	東京都大田区久が原六丁目14番8号地点	集落跡	35.57547056	139.6906661	14.5～14.5
1-100	久ケ原式	弥生後期前半	久ヶ原遺跡 くがはらいせき	東京都大田区久が原六丁目12番7号地点	集落跡	35.5754705	139.6934436	16.3～16.3
1-100	久ケ原式	弥生後期前半	久ヶ原遺跡 くがはらいせき	東京都大田区久が原六丁目2番7号地点	集落跡	35.57574817	139.6964987	16～16
1-100	久ケ原式	弥生後期前半	久ヶ原遺跡 くがはらいせき	東京都大田区久が原五丁目25番15号地点	集落跡	35.57797009	139.6928879	14.5～14.5
100-150	久ケ原式	弥生後期中葉	久ヶ原遺跡 くがはらいせき	東京都大田区久が原五丁目25番15号地点	集落跡	35.57797009	139.6928879	14.5～14.5
150-240	弥生町式	弥生後期後葉	久ヶ原遺跡 くがはらいせき	東京都大田区久が原五丁目25番15号地点	集落跡	35.57797009	139.6928879	17～17
B2500-B2000	堀ノ内1-2式	縄文後期前葉	久原小学校内遺跡 くがはらしょうがっこうないいせき	東京都大田区久が原四丁目12番10号久原小学校内	集落	35.58019193	139.6937209	15.7～16
100-240	久ケ原式	弥生後期後半	久原小学校内遺跡 くがはらしょうがっこうないいせき	東京都大田区久が原四丁目12番10号久原小学校内	集落	35.58019193	139.6937209	17～17.2
240-400		古墳初頭	久原小学校内遺跡 くがはらしょうがっこうないいせき	東京都大田区久が原四丁目12番10号久原小学校内	集落	35.58019193	139.6937209	17～17.2
1-100	久ヶ原式	弥生後期	桐里遺跡 きりさといせき	東京都大田区中央五丁目7番10号久原小学校内	集落	35.58213614	139.7073305	23.2～23.2
100-240		弥生後期後半	宝莱山古墳 ほうらいさんこふん	東京都大田区田園調布四丁目9番	集落	35.59657804	139.660112	35～35
240-400	五領式	古墳前期	宝莱山古墳 ほうらいさんこふん	東京都大田区田園調布四丁目9番	古墳	35.59657804	139.660112	33～36
100-240		弥生後期後半	観音塚古墳・田園調布赤坂古墳 かんのんづかこふん・でんえんちょうふあかさかこふん	東京都大田区田園調布四丁目9番	集落	35.59657804	139.660112	42.4～42.4
B100-1	宮ノ台式	中期後半	山王遺跡 さんのういせき	東京都大田区山王二丁目9番12号ほか	集落跡	35.58769153	139.725662	22.4～22.5
200-240	前野町	後期末	山王遺跡 さんのういせき	東京都大田区山王二丁目9番12号ほか	集落跡	35.58769153	139.725662	22.5～22.7
B100-1	宮ノ台式	中期後半	山王遺跡 さんのういせき	東京都大田区山王二丁目8番7号地点（B地点）	集落跡	35.58824703	139.7259397	21.5～21.9
1-100	久ヶ原式	後期前半	山王遺跡 さんのういせき	東京都大田区山王二丁目8番7号地点（B地点）	集落跡	35.58824703	139.7259397	21.5～21.9
240-400		古墳前期	山王遺跡 さんのういせき	東京都大田区山王二丁目8番7号地点（B地点）	集落跡	35.58824703	139.7259397	21.5～21.9
150-240		弥生末葉	女塚遺跡 おんなづかいせき	東京都大田区西蒲田四丁目20番15号	祭祀跡	35.56797146	139.7087201	2.4～2.6
240-400	五領式	古墳前期	女塚遺跡 おんなづかいせき	東京都大田区西蒲田四丁目20番15号	祭祀跡	35.56797146	139.7087201	2.4～2.6
150-240		弥生末葉	女塚遺跡 おんなづかいせき	東京都大田区西蒲田四丁目20番15号	包蔵地	35.56908241	139.70872	2.4～2.7
240-400	五領式	古墳前期	女塚遺跡 おんなづかいせき	東京都大田区西蒲田四丁目20番15号	包蔵地	35.56908241	139.70872	2.4～2.7
1-240		弥生後期	雪ヶ谷貝塚 ゆきがやかいづか	東京都大田区南雪谷五丁目7番	集落	35.58852407	139.6873322	22.4～22.4
B100-1	宮ノ台式	弥生中期後半	山王遺跡 さんのういせき	東京都大田区山王二丁目11番	集落跡	35.58908037	139.7292728	22～22
200-240		弥生後期終末	山王遺跡 さんのういせき	東京都大田区山王二丁目11番	集落跡	35.58908037	139.7292728	22～22
240-400	五領式	古墳初頭	山王遺跡 さんのういせき	東京都大田区山王二丁目11番	集落跡	35.58908037	139.7292728	22～22
B2500-B2000	堀之内1式	縄文後期前葉	久保遺跡 くぼいせき	東京都大田区南馬込1丁目54番地9号	集落	35.59019076	139.7112186	22.4～22.7
240-400	五領式	古墳前期	宝莱山古墳 ほうらいさんこふん	東京都大田区田園調布四丁目4番	古墳」	35.59296766	139.6634454	33.5～41
1-100	久ヶ原式	弥生後期	多摩川台1・2号墳 たまがわだい1・2ごうふん	東京都大田区田園調布1丁目63番,同四丁目3番	古墳,墓	35.58991268	139.6645567	28.4～28.8
240-400	五領式	古墳前期	神明上遺跡(大京1地点) しんめいうえいせき	東京都日野市神明	集落跡	35.6715645	139.4767914	99～99
B2500-B2300,B2500-B2000,B2000-B1500,B1500-B1250	称名寺式,堀之内式,加曽利B式,安行1-2式	縄文後期,縄文後期,縄文後期,縄文後期	南広間地遺跡 みなみひろまちいせき	東京都日野市日野481	集落址	35.67350681	139.4067973	68.6～68.9
B1250-B780,B1250-B780,B1250-B780,B780-B450,B780-B450	安行3a-ｄ式,大洞BC式,大洞C1・C2式,大洞A式,大洞A´式	縄文晩期,縄文晩期,縄文晩期,縄文晩期,縄文晩期	南広間地遺跡 みなみひろまちいせき	東京都日野市日野481	集落址	35.67350681	139.4067973	68.6～68.9
B2500-B2300	称名寺式	縄文後期初頭	七ツ塚遺跡(第2地点) ななつづかいせき	東京都日野市新町	集落址	35.54078493	140.8655681	99.8～100
B800-B450		縄文晩期終末	南広間地遺跡 みなみひろまちいせき	東京都日野市上田,宮	集落址	35.6698947	139.3398586	65.6～69
B100-1	宮ノ台式	弥生中期後半	南橋遺跡　第22地点 みなみばしいせき	東京都北区中十条1-13	集落	35.76239388	139.726211	21.7～21.7
100-400		弥生字抱き後期後半-古墳初頭	南橋遺跡　第22地点 みなみばしいせき	東京都北区中十条1-13	集落	35.76239388	139.726211	21.6～21.8
B2500-B2000,B2000-B1500,B1500-B1250,B1350-B1250,B1250-B780	堀之内式,加曽利B式,安行1式,安行2式,安行3式	縄文後期前葉-晩期前葉,縄文後期前葉-晩期前葉,縄文後期前葉-晩期前葉,縄文後期前葉-晩期前葉,縄文後期前葉-晩期前葉	袋低地 ふくろていち	東京都北区赤羽根二丁目32	包蔵地	35.78239075	139.7092672	3.2～3.5
240-400	五領式	古墳前期	袋低地 ふくろていち	東京都北区赤羽根二丁目32	包蔵地	35.78239075	139.7092672	3.2～3.5
100-240	弥生町式	弥生後期後半	田端不動坂遺跡 たばたふどうさかいせき	東京都北区田端1丁目27番	集落	35.735	139.7630556	23.6～24
100-400		弥生後期後半-古墳前期	田端不動坂遺跡 たばたふどうさかいせき	東京都北区田端1丁目27番	集落	35.735	139.7630556	23.6～24
240-400	五領式	古墳前期前半	田端不動坂遺跡 たばたふどうさかいせき	東京都北区田端1丁目27番	集落	35.735	139.7630556	23.6～24
240-400	五領式	古墳前期後半	田端不動坂遺跡 たばたふどうさかいせき	東京都北区田端1丁目27番	集落	35.735	139.7630556	23.6～24
			田端不動坂遺跡 たばたふどうさかいせき	東京都北区田端1丁目27番	集落	35.735	139.7630556	23.6～24
			七社神社前遺跡 ななしゃじんじゃまえいせき	東京都北区西ケ原2丁目34番	集落,墓地,官衙	35.75045103	139.7367661	_～_
			七社神社前遺跡 ななしゃじんじゃまえいせき	東京都北区西ケ原2丁目34番	集落,墓地,官衙	35.75045103	139.7367661	_～_
B2500-B2300	称名寺式	縄文後期初頭	西ヶ原貝塚 にしがはらかいづか	東京都北区西ヶ原三丁目5番地7号	貝塚,集落,墓,城館	35.74684035	139.7387106	23.4～24.1
B2500-B2000	堀之内式	縄文後期前葉	西ヶ原貝塚 にしがはらかいづか	東京都北区西ヶ原三丁目5番地7号	貝塚,集落,墓,城館	35.74684035	139.7387106	23.4～24.1
B2000-	加曽利B式以降	後期中葉以降	西ヶ原貝塚 にしがはらかいづか	東京都北区西ヶ原三丁目5番地7号	貝塚,集落,墓,城館	35.74684035	139.7387106	23.4～24.1
B3000-B2000	加曽利E-堀之内式	縄文中期後半-後期前半	袋低地遺跡第５地点 ふくろていちいせきだい５ちてん	東京都北区赤羽北一丁目12番地	包含地,貝塚	35.78877863	139.7076005	3～5
100-400		弥生後期後半-古墳初頭	十条台遺跡群（中十条1-25-6地点） じゅうじょうだいいせきぐん	東京都北区中十条一丁目25番地6地点	集落	35.76378254	139.7237111	22.8～22.8
100-400		弥生後期後半-古墳初頭	十条台遺跡群（中十条1-27-8地点） じゅうじょうだいいせきぐん	東京都北区中十条一丁目27番地8地点	集落	35.76406028	139.7237111	20.4～20.4
100-240	弥生町式	弥生後期後半	西ヶ原遺跡群（上中里1-25-8地点) にしがはらいせきぐん	東京都北区上中里一丁目25番地8地点	集落	35.74795147	139.7448211	23.6～23.6
100-240	弥生町式	弥生後期後半	七社神社前遺跡第28地点 ななしゃじんじゃまえいせき	東京都北区西ヶ原二丁目35番地19,20地点	集落	35.74795144	139.7437101	23.6～23.6
100-400		弥生後期後半-古墳初頭	七社神社前遺跡第29地点 ななしゃじんじゃまえいせき	東京都北区西ヶ原二丁目33番地1,2地点	集落	35.75100653	139.7367661	24.1～24.2
100-240	弥生町	弥生後期後半	七社神社前遺跡第30地点 ななしゃじんじゃまえいせき	東京都北区西ヶ原二丁目33番地29地点	集落	35.75072878	139.7367661	24.1～24.2
100-400		弥生後期後半-古墳初頭	七社神社前遺跡第30地点 ななしゃじんじゃまえいせき	東京都北区西ヶ原二丁目33番地29地点	集落	35.75072878	139.7367661	24.1～24.2
100-240	弥生町式	弥生後期後半	田端不動坂遺跡第18地点 たばたふどうさかいせき	東京都北区田端一丁目21番5号	集落	35.7375		24.3～24.3
100-240	弥生町式	弥生後期後半	田端不動坂遺跡第19地点 たばたふどうさかいせき	東京都北区田端一丁目21番4号	集落	35.7375		24.3～24.3
100-400		弥生後期後半-古墳初頭	志茂遺跡（四丁目32番地点） しもいせき	東京都北区志茂4丁目32番地				0.6～0.6
100-400		弥生後期後半-古墳初頭	南橋遺跡　第23地点 みなみばしいせき	東京都北区十条台1-5-1				_～_
100-400		弥生後期後半-古墳初頭	西ヶ原遺跡群(西ヶ原三丁目児童遊園地内防火水槽地点) にしがはらいせきぐん	東京都北区西ヶ原三丁目19番地	包蔵地			23.7～23.7
1-240		弥生後期	南橋遺跡　第24地点 みなみばしいせき	東京都北区中十条台1丁目3番地	集落			25～25.3
1-240		弥生後期	御殿前遺跡（国立印刷局滝野川工場構内地点） ごてんまえいせき	東京都北区西ヶ原三丁目19番地	集落			24.6～24.6
1-240		弥生後期	南橋遺跡（中十条1丁目3番地点） みなみばしいせき	東京都北区中十条台1丁目3番地	集落			25.2～25.2
B2500-B2300	称名寺式土器	縄文後期初頭	御殿前遺跡（西ヶ原二丁目45番10号地点） ごてんまえいせき	東京都北区西ヶ原二丁目45番10号	集落跡	35.74572942	139.7420437	23.1～23.3
100-240	弥生町式	弥生後期後半	御殿前遺跡（西ヶ原二丁目45番10号地点） ごてんまえいせき	東京都北区西ヶ原二丁目45番10号	集落跡	35.74572942	139.7420437	23.1～23.3
100-150	弥生町式	弥生後期中葉	中里峽上遺跡（中里3-12-2地点） なかざとはけうえいせき	東京都北区中里3-12-2、3-16-10	集落跡	35.74128569	139.7481545	22.3～22.9
B1250-B780	安行3a-3ｂ	縄文晩期前葉	中宿遺跡 なかじゅくいせき	東京都青梅市二俣尾三丁目538番	包蔵地	35.81129321	140.509469	227.2～227.2
B1250-B780	安行3a-3ｂ	縄文後期後半-晩期前半	中宿遺跡 なかじゅくいせき	東京都青梅市二俣尾三丁目538番	包蔵地	35.81129321	140.509469	227.2～227.2
B2500-B2300	称名寺式	縄文後期初頭	大船遺跡A地点 おおふないせきAちてん	東京都青梅市柚木町二丁目446番の2	集落	35.82959487	139.1637591	218～220
B2500-B2000	堀之内1	縄文後期前葉	大船遺跡A地点 おおふないせきAちてん	東京都青梅市柚木町二丁目446番の2	集落	35.82959487	139.1637591	218～220
B2500-B2000	堀之内1	縄文後期前葉	大船遺跡B地点 おおふないせきBちてん	東京都青梅市柚木町二丁目448番地	集落	35.82681734	139.1637592	218～220
B2000-B1500	加曽利B式	縄文後期中葉	大船遺跡B地点 おおふないせきBちてん	東京都青梅市柚木町二丁目448番地	集落	35.82681734	139.1637592	218～220
B2500-B2000	堀之内1	縄文後期前葉	下前遺跡 しもまえいせき	東京都青梅市塩船27番地	墓域	35.80293322	139.2884694	169～170.1
240-400	五領式	古墳前期	竹の下遺跡 たけのしたいせき	東京都青梅市今井二丁目962番	集落	35.80709991	139.3084676	157.8～158.8
B100-1	宮ノ台式並行	弥生中期後半	城の越遺跡 しろのこしいせき	東京都青梅市今井一丁目476-1号	包蔵地	35.81043298	139.3131892	163～167
240-400	五領式	古墳前期	城の越遺跡(第3次) しろのこしいせき(だい3じ)	東京都青梅市藤橋二丁目159番1号	集落跡	36.25179222	140.3511368	165～165
B2500-B2000	堀之内式1古	縄文後期前葉後期前葉	下内遺跡 したうちいせき	東京都青梅市畑中一丁目27番地-1他	集落	35.78404538	139.2476409	179.7～180.9
240-400	五領式	古墳前期	霞台遺跡（第30次） かすみだいいせき（だい30じ）	東京都青梅市大門二丁目183番8号	集落	35.76460439	139.2887485	178.6～178.6
240-400	五領式	古墳前期	霞台遺跡（第22次） かすみだいいせき（だい22じ）	東京都青梅市野上町1丁目116番地他	集落	35.80071187	139.3109677	150.4～160
240-400	五領式	古墳前期	等々力根遺跡 とどろきねいせき	東京都世田谷区等々力1丁目9,17〜19・23・33番	集落跡	35.60268789	139.6476126	19.8～24
1-240	朝光寺原式	弥生後期	等々力原遺跡 とどろきはらいせき	東京都世田谷区等々力1丁目9,17〜19・23・33番	集落跡	35.60268789	139.6476126	32.4～32.6
240-400	五領式	古墳前期	瀬田遺跡 せたいせき	東京都世田谷区瀬田1丁目29番	集落跡	35.61629747	139.6298363	35.8～35.9
240-400	五領式	古墳前期	中野田遺跡 なかのだいせき	東京都世田谷区喜多見8丁目23,24番	集落跡	35.60185471	139.6478904	22.1～22.3
150-240		弥生末葉	宮之原遺跡 みやのはらいせき	東京都世田谷区喜多見4丁目	集落跡	35.62823961	139.5926169	19.4～20.3
240-400	五領式	古墳前期	宮之原遺跡 みやのはらいせき	東京都世田谷区喜多見4丁目	集落跡	35.62823961	139.5926169	19.4～20.3
240-400	五領式	古墳前期	喜多見中通遺跡 きたみなかどおりいせき	東京都世田谷区喜多見7丁目19番	集落跡	35.63185021	139.5976161	19.5～19.7
150-240		弥生末葉	三島野屋敷 みしまのやしき	東京都世田谷区喜多見9丁目21番	集落跡	35.64157063	139.5848387	24.1～24.1
100-240,100-240	弥生町,朝光寺原,	弥生後期後半,弥生後期後半	堂ヶ谷戸遺跡 どうがやと	東京都世田谷区岡本2丁目29番他	集落跡	35.6268516	139.6301133	36.5～37
200-240	前野町	弥生後期-古墳初頭	堂ヶ谷戸遺跡 どうがやと	東京都世田谷区岡本2丁目29番他	集落跡	35.6268516	139.6301133	36.5～37
			白銀町西遺跡 しろがねちょうにしいせき	東京都新宿区白銀町29番1号他	集落跡,墓	35.70406744	139.7370457	_～_
1-240		弥生後期	筑土八幡町遺跡 つくどはちまんちょういせき	東京都新宿区筑土八幡町39番地	包含地	35.70378974	139.7392677	9.8～10
1-240		弥生後期	筑土八幡町遺跡3次調査 つくどはちまんちょういせき	東京都新宿区白銀町2-1	包含地	35.70333333	139.7388889	7.5～10
100-240		弥生後期後半	尾張徳川家下屋敷跡 おわりとくがわけしもやしきあと	東京都新宿区戸山一丁目24番	包蔵地	35.70573339	139.7164919	10.3～11.3
240-400	五領式	古墳前期	上落合二丁目遺跡 かみおちあいにちょうめいせき	東京都新宿区上落合二丁目4、上落合一丁目20	集落跡	38.68844671	139.7249841	18.8～18.8
100-240		弥生後期後半	市ヶ谷仲之町遺跡7次調査 いちがやなかのちょういせき7じちょうさ	東京都新宿区市ヶ谷仲之町25番2ほか	集落	35.69684559	139.720103	32.1～32.1
1-240?		弥生後期？	市ヶ谷仲之町遺跡8次調査 いちがやなかのちょういせき8じちょうさ	東京都新宿区市ヶ谷仲之町	包蔵地	35.69656782	139.7192697	32.2～32.3
240-400	五領式	古墳前期	南町遺跡(6次調査） みなみちょういせき（６じちょうさ）	東京都新宿区北町34番1号	包蔵地	35.70323406	139.7314906	22～22
B2500-B2300.	称名寺式.	縄文後期初頭	恋ケ窪東遺跡 こいがくぼひがしいせき	東京都国分寺市本町	集落跡	35.70322752	139.4767902	74.3～74.3
B800-B450	浮線文	縄文晩期後半	恋ケ窪東遺跡 こいがくぼひがしいせき	東京都国分寺市本町	集落跡	35.70322752	139.4767902	74.3～74.3
B2500-B2300	称名寺式	縄文後期初頭	五日市高校 いつかいちこうこう	東京都西多摩郡五日市町五日市581番地	集落址	35.72960972	139.2179233	205.2～205.3
B2500-B2000	堀之内式	縄文後期前葉	五日市高校 いつかいちこうこう	東京都西多摩郡五日市町五日市581番地	集落址	35.72960972	139.2179233	205.2～205.3
B2500-B2000	堀之内式	縄文後期前葉	野津田上の原 のづだうえのはら	東京都町田市野津田町1641他	集落跡,道路他	35.59185091	139.4429083	69.5～72
B2000-B1500	加曽利B式	縄文後期中葉	野津田上の原 のづだうえのはら	東京都町田市野津田町1641他	集落跡,道路他	35.59185091	139.4429083	69.5～72
B3500-B1500	加曽利E-加曾利B式	縄文中-後期	東雲寺上遺跡 とううんじうえいせき	東京都町田市成瀬字30号4460外	集落跡	35.54213624	139.4804074	70～75
B100-1	宮ノ台式	弥生中期後半	東雲寺上遺跡 とううんじうえいせき	東京都町田市成瀬字30号4460外	集落跡	35.54213624	139.4804074	70～75
100-400		弥生後期後半-古墳前期	能ヶ谷香山古墳群 のうがやかごやまこふんぐん	東京都町田市能ヶ谷町字8号1018-1外	古墳	35.58518838	139.4829065	54～55
B2500-B2000	堀之内式	縄文後期前葉	原東遺跡 はらひがしいせき	東京都町田市本町田字9号91472-2外	集落跡	35.56213168	139.442909	78.2～80
240-400	五領式	古墳前期	飯森神社遺跡 いいもりじんじゃいせき	東京都町田市真光寺字3号189外	集落	35.60212847	139.4595735	72～72
B100-1	宮ノ台式	弥生中期後半	高ヶ坂丸山遺跡 こうがさかまるやまいせき	東京都町田市高ヶ坂字3号	集落	35.54296755	139.4612415	53.9～53.9
B2500-B2300	称名寺式土器	縄文後期初頭	大蔵春日神社北遺跡 おおくらかすがじんじゃきたいせき	東京都町田市大蔵町2769~2826	集落跡	35.58656707	138.9968385	48.6～48.6
			金富町北遺跡 かなとみちょうきたいせき	東京都文京区春日二丁目12番2〜4号	包蔵地	35.71517738	139.7387118	_～_
240-400	五領式	古墳前期	原町東遺跡 はらまちひがしいせき	東京都文京区白山5丁目地内	集落	35.72267684	139.7489884	16.1～16.6
240-400	五領式	古墳前期	上野忍岡遺跡群　おれんじ館地点 うえのしのばずがおかいせきぐん　おれんじかんちてん	東京都台東区上野公園7-20	集落	35.71545634	139.7767646	16.8～16.8
240-400	五領式	古墳前期	谷中三崎町遺跡 やなかみさきちょういせき	東京都台東区谷中4-4	集落	35.72267756	139.7662095	15～15
240-400	五領式	古墳前期	湯島貝塚 ゆしまかいづか	東京都台東区池端1-3	集落	35.71017876	139.7675986	14.5～14.5
			真砂町遺跡第5地点 まさごちょういせきだいごちてん	東京都文京区本郷4丁目5番15号ほか	集落跡			_～_
1-240?		弥生後期？	弥生町遺跡 やよいちょういせき	東京都文京区弥生2丁目13番地内	撒布地			11～11.2
240-400	五領式	古墳前期	弥生町遺跡 やよいちょういせき	東京都文京区弥生2丁目13番地内	撒布地			11～11.2
240-400	五領式	古墳前期	春日町遺跡第3地点 かすがちょういせきだいさんちてん	東京都文京区春日1-16-21	撒布地			3～3
240-400	五領式	古墳前期	春日町遺跡第4地点 かすがちょういせきだいよんちてん	東京都文京区春日1-16-21	撒布地			3～3
B100-1	宮ノ台式	弥生中期後半	春日町遺跡第6地点 かすがちょういせきだいろくちてん	東京都文京区春日1-5-12	集落跡			22.1～22.5
240-400	五領式	古墳前期	春日町遺跡第6地点 かすがちょういせきだいろくちてん	東京都文京区春日1-5-12	集落跡			22.1～22.5
			春日町遺跡第7地点 かすがちょういせきだいななちてん	東京都文京区春日1-3	撒布地,屋敷			_～_
100-240		弥生後期後半	春日町(小石川後楽園)遺跡　第10地点 かすがちょういせきだいじゅうちてん	東京都文京区こうらく1-3	武家屋敷	35.70323464	139.754822	2.1～2.1
B100-1	宮ノ台式	弥生中期後半	弓町遺跡第4地点 ゆみちょういせきだいよんちてん	東京都文京区本郷1-32地内	包蔵地,集落,集落,屋敷跡	35.72267708	139.7553768	18.4～18.4
B100-1	宮ノ台式	弥生中期後半	千駄木三丁目南遺跡 せんだぎさんちょうめみなみいせき	東京都文京区千駄木三丁目2番	集落,撒布地	35.72878767	139.7581543	19.4～19.4
B100-1	宮ノ台式	弥生中期後半	千駄木三丁目南遺跡　第2地点 せんだぎさんちょうめみなみいせき　だい2ちてん	東京都文京区千駄木三丁目2番	集落	35.72861111	139.7586111	18.1～19.5
B100-1	宮ノ台式	弥生中期後半	本郷一丁目南遺跡 ほんごういっちょうめみなみいせき	東京都文京区本郷一丁目5番25号	集落	35.70361111	139.7563889	21.5～22
240-400	五領式	古墳前期	本郷一丁目南遺跡 ほんごういっちょうめみなみいせき	東京都文京区本郷一丁目5番25号	集落	35.70361111	139.7563889	21.5～22
240-400	五領式	古墳前期	小日向台町遺跡 こひなただいまちいせき	東京都文京区小日向1丁目10番7・11号	集落跡			23.5～24
240-400	五領式	古墳前期	武蔵国府関連遺跡967次調査他（松崎嘉伸宅地区） むさしこくふかんれんいせき	東京都府中市清水が丘2-2-1	官衙,集落			_～_
240-400	五領式	古墳前期	武蔵国府関連遺跡978次調査他（府中本町駐車場地区） むさしこくふかんれんいせき	東京都府中市清水が丘2-2-1	官衙,集落			_～_
240-400	五領式	古墳前期	武蔵国府関連遺跡820次調査他（オートバイ用品２りんかん地区） むさしこくふかんれんいせき	東京都府中市片町1-15-4,他53箇所	官衙,集落	35.67406398	139.4667921	68～68
240-400	五領式	古墳前期	武蔵国府関連遺跡[新井ビル地区(596次)] むさしこくふかんれんいせき	東京都府中市美好町1-11-5,他67箇所	官衙,集落	35.67656372	139.4679031	50～50
240-400	五領式	古墳前期	武蔵国府関連遺跡[多摩三菱自動車販売(株)府中地区(531次)] むさしこくふかんれんいせき	東京都府中市美好町1-11-5,他67箇所	官衙,集落	35.67656372	139.4679031	50.3～50.3
240-400	五領式	古墳前期	武蔵国府関連遺跡[エステートピア・カトレア地区(610次)] むさしこくふかんれんいせき	東京都府中市清水が丘1-7-13	集落	35.66777778	139.4927778	_～_
240-400	五領式	古墳前期	武蔵国府関連遺跡917次 むさしこくふかんれんいせき	東京都府中市本町1丁目地内	国府,集落	35.67211993	139.4742916	53.8～53.8
B380-B350		弥生前期末	武蔵国府関連遺跡日吉町遺跡 むさしこくふかんれんいせきひよしちょういせき	東京都府中市日吉町1-1他	国府,集落	35.66239906	139.4854021	42.6～44.5
B100-1	宮ノ台式	弥生中期後半	武蔵国府関連遺跡日吉町遺跡 むさしこくふかんれんいせきひよしちょういせき	東京都府中市日吉町1-1他	国府,集落	35.66239906	139.4854021	42.6～44.5
B800-B450		縄文晩期終末	武蔵国府関連遺跡日吉町遺跡 むさしこくふかんれんいせきひよしちょういせき	東京都府中市日吉町1-1他	国府,集落	35.65944444	139.4888889	43.6～43.6
240-400	五領式？	古墳前期	武蔵国府関連遺跡日吉町遺跡 むさしこくふかんれんいせきひよしちょういせき	東京都府中市日吉町1-1他	国府,集落	35.65944444	139.4888889	43.6～43.6
240-400	五領式	古墳前期	武蔵台東遺跡 むさしだいひがしいせき	東京都府中市武蔵台2-29	生活跡	35.69295063	139.4640139	69.6～69.6
240-400	五領式	古墳前期	府中国府関連遺跡ヒルズ府中白糸台ノアージュ建設に伴う事前調査 むさしこくふかんれんいせきひるずふちゅうしらいとだいのあーじゅ	東京都府中市白糸台一丁目9番地1外	集落址	35.66767678	139.506789	44.2～45.1
240-400	五領式	古墳前期	下谷保遺跡 しもやぼいせき	東京都国立市下谷保4256-1	集落跡	35.67739646	139.4490158	69.1～69.6
B2600-B2300	加曽利E4式-称名寺式	縄文中期末-後期初頭	谷保東方遺跡 やぼとうほういせき	東京都国立市下谷保4051他	集落跡	35.67378583	139.4509602	67～67
B2500-B2300	称名寺式併行	縄文後期初頭	向郷遺跡 むかいごういせき	東京都立川市羽衣町3丁目	集落跡	35.68850552	139.4229065	75.7～76.7
B2500-B2000	堀之内式	縄文後期前葉	向郷遺跡 むかいごういせき	東京都立川市羽衣町3丁目	集落跡	35.68850552	139.4229065	75.7～76.7
240-400	五領式	古墳前期	向郷遺跡 むかいごういせき	東京都立川市羽衣町3丁目	集落跡	35.68850552	139.4229065	75.7～76.7
B2500-B2300	称名寺式併行	縄文後期初頭	向郷遺跡 むかいごういせき	東京都立川市羽衣町3丁目	集落跡	35.68767227	139.4226288	76.5～76.5
B2000-B1500	加曽利B式	縄文後期中葉	経塚下遺跡 きょうづかしたいせき	東京都昭島市宮沢町	集落跡	35.7015582	139.3656887	92.6～93.1
			吉祥山遺跡 きちじょうやまいせき	東京都武蔵村山市本町四丁目30番地1	集落跡	35.75683019	139.3884626	_～_
B2500-B2300	称名寺式	縄文後期初頭	荒牧遺跡 あらまきいせき	東京都小金井市貫井南町4-18〜23	集落遺跡	35.69767303	139.4934557	55～55.1
B2500-B2000	土坑2	縄文後期前葉	荒牧遺跡 あらまきいせき	東京都小金井市貫井南町4-18〜23	集落遺跡	35.69767303	139.4934557	55～55.1
B2500-B2300	称名寺式	縄文後期初頭	圦上 いりうえ	東京都狛江市中和泉4丁目17番	包蔵地,集落	35.64212588	139.5759506	26.1～26.5
