JASID,経度,緯度
1310319200,139.7130353,35.66718036
1310319300,139.7249852,35.64954963
1310319400,139.7529434,35.65829369
1310319500,139.7442971,35.64876847
1310319600,139.7502483,35.6590887
1310319700,139.740219,35.661404
1310319800,139.71228,35.66564627
1310319900,139.753189,35.668732
1310320000,139.7366465,35.6773612
1310320100,139.7466453,35.6628398
1310320200,139.7346154,35.64610411
1310320300,139.7474178,35.66731661
1310320400,139.747126,35.66249113
1310320500,139.7473835,35.6684044
1310320600,139.753012,35.65893528
1310321100,139.7470573,35.66530835
1310321200,139.7492374,35.66423447
