JASID,経度,緯度
13201024200,139.3623403,35.60940401
13201024300,139.3627978,35.609783
13201024400,139.3611453,35.60859759
13201024500,139.3604749,35.60844727
13201024600,139.3607207,35.60625203
13201024700,139.3629223,35.60839522
13201024800,139.3634387,35.60748939
13201024900,139.3638482,35.60967527
13201025000,139.3629478,35.61450089
13201025100,139.3647758,35.61555998
13201025200,139.3654838,35.61461431
13201025300,139.3658441,35.61381378
13201025400,139.3648914,35.61339974
13201025500,139.3649974,35.60862941
13201025600,139.3666316,35.62299355
13201025800,139.3653004,35.61815663
13201025900,139.3686814,35.61709453
13201026000,139.3687701,35.61578335
13201026100,139.3696671,35.6164135
13201026200,139.3705626,35.61746766
13201026300,139.3691485,35.61824036
13201026400,139.3700204,35.61847605
13201026500,139.3693001,35.6171798
13201026600,139.3707785,35.62110702
13201026700,139.3727011,35.62159541
13201026800,139.3719926,35.6209605
13201026900,139.371306,35.62075503
13201027000,139.3709403,35.62017484
13201027100,139.3759485,35.6223473
13201027200,139.3737859,35.62130433
13201027300,139.3730962,35.62081659
13201027400,139.3776475,35.62028991
13201027500,139.3780428,35.6225287
13201027600,139.371951,35.62018999
13201027700,139.3793617,35.61937824
13201027800,139.3729711,35.62047595
13201027900,139.3720046,35.61922594
13201028000,139.3764735,35.61830088
13201028100,139.3765443,35.61751472
13201028200,139.3753311,35.61605971
13201028300,139.3731333,35.61690509
13201028400,139.3740259,35.61705859
13201028500,139.3849264,35.62561244
13201028600,139.3848398,35.62467161
13201028700,139.3827655,35.62427385
13201028800,139.3829172,35.62354137
13201028900,139.3826776,35.62282173
13201029000,139.3829212,35.62202114
13201029100,139.3826325,35.62038311
13201029200,139.383621,35.62075059
13201029300,139.3814534,35.62360845
13201029400,139.3805873,35.62290828
13201029500,139.3804964,35.62256877
13201029600,139.3810646,35.6214631
13201029700,139.3793244,35.62359721
13201029800,139.3803182,35.62368536
13201029900,139.3760343,35.62752403
13201030000,139.3806864,35.62418919
13201030100,139.381579,35.62494268
13201030200,139.3852212,35.62134778
13201030300,139.387194,35.62157537
13201030400,139.3785346,35.62160162
13201030500,139.3764987,35.61672365
13201030600,139.3928959,35.63136399
13201030700,139.3940519,35.62817418
13201030800,139.3945743,35.62913746
13201030900,139.391271,35.63153676
13201031000,139.3819218,35.61920393
13201031100,139.3830498,35.61800697
13201031200,139.3849579,35.61999468
13201031300,139.3816596,35.61898615
13201031400,139.3795598,35.61825317
13201031500,139.3786553,35.61721155
13201031600,139.3786719,35.61701388
13201031700,139.3802686,35.61699823
13201031800,139.3816531,35.61756041
13201031900,139.3813086,35.61868644
13201032000,139.3786797,35.61536437
13201032100,139.3778997,35.61466531
13201032200,139.3775696,35.61427248
13201032300,139.3759216,35.6151098
13201032400,139.3714051,35.61340262
13201032500,139.3721891,35.61356923
13201032600,139.3735699,35.61252361
13201032700,139.3748338,35.6132013
13201032800,139.3758981,35.61350832
13201032900,139.3736002,35.61338142
13201033000,139.3710285,35.611689
13201033200,139.3675558,35.61061701
13201033300,139.378762,35.60999456
13201033400,139.3787107,35.61064974
13201033500,139.3782549,35.60798893
13201033600,139.3777756,35.60622938
13201033700,139.3786566,35.60789793
13201033800,139.3790646,35.60725164
13201034000,139.3795585,35.60549376
13201034100,139.3798479,35.607416
13201034200,139.3800582,35.60992364
13201034300,139.3862134,35.61636992
13201034400,139.3824244,35.61370451
13201034500,139.3834396,35.61559651
13201034600,139.3829093,35.61514873
13201034700,139.3829877,35.61428982
13201034800,139.380981,35.60725927
13201034900,139.3811913,35.60865496
13201035000,139.380935,35.60800061
13201035100,139.3835559,35.60804084
13201035200,139.3825813,35.60645541
13201035300,139.3838621,35.60617285
13201035400,139.3829518,35.60753595
13201035500,139.380672,35.6049435
13201035600,139.3801593,35.60345604
13201035700,139.3832983,35.60334059
13201035800,139.3820837,35.60280481
13201035900,139.3821799,35.60236257
13201036000,139.3839442,35.60230489
13201036100,139.384855,35.60135745
13201036200,139.3867066,35.59996286
13201036300,139.3875236,35.60162689
13201036400,139.3870498,35.6120699
13201036500,139.3874467,35.60516827
13201036600,139.3935576,35.62377666
13201036700,139.3963965,35.62382269
13201036800,139.3920191,35.62191102
13201036900,139.3926825,35.62275799
13201037000,139.391429,35.62049749
13201037100,139.3927384,35.62001602
13201037200,139.3898794,35.61902245
13201037300,139.3903539,35.6175601
13201037400,139.3923779,35.61958344
13201037500,139.3920182,35.61730105
13201037600,139.3895129,35.61678974
13201037700,139.387876,35.61857173
13201037800,139.3878649,35.61793403
13201037900,139.3889623,35.61760974
13201038000,139.3885919,35.61674783
13201038100,139.3887879,35.62473227
13201038200,139.3892553,35.62578506
13201038500,139.3895816,35.622218
13201038600,139.3876933,35.62383664
13201038700,139.388088,35.62457629
13201038800,139.3874015,35.62386455
13201038900,139.3882042,35.62683922
13201039000,139.3873459,35.62555552
13201039300,139.3963559,35.62458597
13201039400,139.3831616,35.63397879
13201039500,139.3818297,35.63686502
13201039600,139.3892154,35.63704773
13201039700,139.3910135,35.63019733
13201039800,139.3936915,35.63622325
13201039900,139.3996532,35.62384063
13201040000,139.3996898,35.62983028
13201040100,139.4024807,35.63351068
13201040300,139.4024878,35.63132319
13201040400,139.4006345,35.63097681
13201040500,139.40115,35.63170783
13201040600,139.3996389,35.63354401
13201040700,139.3978148,35.63329938
13201040800,139.4018734,35.63583818
13201041000,139.4001494,35.62469054
13201041100,139.4005516,35.62401126
13201041200,139.4023162,35.62576997
13201041300,139.3973825,35.63194266
13201041400,139.4028809,35.63419876
13201041500,139.402325,35.63492891
13201041600,139.4043153,35.63469658
13201041700,139.3964916,35.6296049
13201041800,139.4003084,35.62568867
13201041900,139.4042146,35.62825919
13201042000,139.4061105,35.62778164
13201042100,139.4063912,35.62935982
13201042200,139.3954527,35.62506174
13201042300,139.3964603,35.62197082
13201042400,139.3961083,35.62155377
13201042500,139.3969421,35.62165023
13201042600,139.3941455,35.613713
13201042700,139.3935065,35.61727394
13201042800,139.3959438,35.61387658
13201042900,139.3986349,35.62241784
13201043000,139.3980139,35.61911933
13201043100,139.3986661,35.61316696
13201043200,139.3988318,35.61974151
13201043300,139.4002112,35.61879838
13201043400,139.4003212,35.61604402
13201043500,139.3982318,35.62541471
13201043600,139.3989924,35.62469743
13201043700,139.4000454,35.6232377
13201043800,139.405341,35.63829362
13201043900,139.4071821,35.63578481
13201044000,139.4094236,35.63615557
13201044100,139.4020794,35.63657761
13201044200,139.4120766,35.63735942
13201044300,139.4127848,35.63939604
13201044500,139.4139394,35.62788107
13201044600,139.4116862,35.63156926
13201044700,139.4124631,35.6292903
13201044800,139.4127224,35.63172237
13201044900,139.4147228,35.63319192
13201045000,139.4091347,35.62954579
13201045100,139.4099009,35.63075995
13201045200,139.4268523,35.63526811
13201045300,139.4206274,35.6350663
13201045500,139.417863,35.6330776
13201045600,139.4188397,35.63280017
13201045700,139.4183963,35.63973514
13201045800,139.4219492,35.64045147
13201045900,139.4212974,35.63827029
13201046000,139.4219149,35.63852624
13201046200,139.3437278,35.67674802
13201046300,139.2951717,35.65370796
13201046400,139.4105766,35.64473877
13201046500,139.2194089,35.671717
13201046600,139.3866217,35.598742
13201046700,139.3822559,35.61529121
13201046800,139.3859769,35.61425402
13201046900,139.2951614,35.6882113
13201047000,139.3819599,35.62439328
13201047100,139.3827287,35.62481096
13201047200,139.3269438,35.69314715
13201047300,139.329035,35.69159366
13201047500,139.3311573,35.68084507
13201047600,139.3346583,35.68590674
13201047700,139.3389432,35.68568121
13201047800,139.3505437,35.67764686
13201047900,139.3693427,35.6816304
13201048000,139.3747157,35.67908513
13201048200,139.2837679,35.69565043
13201048500,139.2768262,35.6567738
13201048600,139.263156,35.66913783
13201048700,139.2478793,35.67029754
13201048900,139.2772514,35.64565566
13201049200,139.275471,35.68009388
13201049400,139.2819901,35.71336141
13201049500,139.3391527,35.69188925
13201049600,139.2735092,35.63466244
13201049700,139.3268142,35.62688693
13201050000,139.3662368,35.63877196
13201050200,139.3820764,35.63195482
13201050700,139.3625289,35.63338668
13201050800,139.3602998,35.68085013
13201050900,139.3485874,35.68514152
13201051300,139.306841,35.63627833
13201051400,139.3038197,35.63574817
13201051500,139.3022897,35.632509
13201051600,139.305687,35.63177231
13201051700,139.3121033,35.63163697
13201051800,139.3123684,35.63396251
13201051900,139.3073494,35.68271781
13201052100,139.3817438,35.64092476
13201052200,139.3841096,35.60175435
13201052300,139.3847622,35.6020283
13201052400,139.3846672,35.60300226
13201052500,139.3863091,35.60290845
13201052600,139.3852752,35.60443368
13201052700,139.3838024,35.60368684
13201052800,139.3824209,35.60181815
13201052900,139.3825636,35.60359254
13201053000,139.3823306,35.60540337
13201053100,139.3832967,35.60555844
13201053200,139.383748,35.6051976
13201053300,139.3849363,35.60544511
13201053400,139.3828674,35.60601319
13201053500,139.3844547,35.60665151
13201053600,139.3853115,35.60842056
13201053700,139.3838992,35.60780358
13201053800,139.3853092,35.6091851
13201053900,139.3842931,35.61035433
13201054000,139.384584,35.61063275
13201054100,139.3792272,35.60307405
13201054200,139.3797262,35.60432511
13201054300,139.3803541,35.60583527
13201054400,139.3807778,35.60589423
13201054500,139.380533,35.60640468
13201054600,139.3816223,35.60628863
13201054700,139.3822276,35.60758061
13201054800,139.3813267,35.60813838
13201054900,139.3824014,35.60855633
13201055000,139.3825559,35.60942161
13201055100,139.3829621,35.61049645
13201055200,139.3831294,35.61088977
13201055300,139.3838631,35.61169339
13201055400,139.3838392,35.61229288
13201055500,139.3831138,35.61572915
13201055600,139.3786184,35.60503291
13201055700,139.3771312,35.60552849
13201055800,139.3798519,35.60679037
13201055900,139.3793716,35.60773251
13201056000,139.3792028,35.61120908
13201056100,139.3788547,35.61162058
13201056200,139.3782407,35.61224805
13201056300,139.3784539,35.61253013
13201056400,139.3806548,35.61292496
13201056500,139.3807513,35.61411198
13201056600,139.3729686,35.60476549
13201056700,139.3735865,35.6059994
13201056800,139.3731644,35.60534971
13201056900,139.3747982,35.60742215
13201057000,139.3737581,35.60560946
13201057100,139.3763332,35.60637053
13201057200,139.3758483,35.60837579
13201057300,139.3759993,35.60896187
13201057400,139.376355,35.60995472
13201057500,139.3723479,35.6058425
13201057600,139.3720951,35.60609324
13201057700,139.3717709,35.60684268
13201057800,139.3705514,35.60683024
13201057900,139.3704975,35.60768052
13201058000,139.3713551,35.60778967
13201058100,139.3710203,35.60869589
13201058200,139.372377,35.60808784
13201058300,139.3727052,35.60843349
13201058400,139.3717239,35.60889202
13201058500,139.3727456,35.60929104
13201058600,139.374135,35.60951016
13201058700,139.3739067,35.61001868
13201058800,139.3736882,35.61068126
13201058900,139.3717927,35.61067699
13201059000,139.369326,35.61046192
13201059100,139.3696169,35.61041659
13201059200,139.3700616,35.61127542
13201059300,139.3696726,35.61258197
13201059400,139.3711898,35.6127583
13201059500,139.3761726,35.61309501
13201059600,139.3765755,35.60497669
13201059700,139.377273,35.61407297
13201059800,139.3787425,35.61475024
13201059900,139.3793531,35.61532845
13201060000,139.3778458,35.6166799
13201060100,139.378794,35.61744356
13201060200,139.3787656,35.61794603
13201060300,139.3797395,35.61877459
13201060400,139.3802812,35.61831752
13201060500,139.3807553,35.61911896
13201060600,139.3810269,35.61690466
13201060700,139.3817157,35.61609319
13201060800,139.3827506,35.61720693
13201060900,139.383468,35.61931892
13201061000,139.3845235,35.61856195
13201061100,139.3849552,35.61936056
13201061200,139.3853696,35.61866345
13201061300,139.3846609,35.62052952
13201061400,139.3855778,35.61945768
13201061500,139.3857666,35.61986236
13201061600,139.3866521,35.61976203
13201061700,139.3863713,35.62109661
13201061800,139.3870541,35.62022517
13201061900,139.3875457,35.62187036
13201062000,139.3881284,35.6208086
13201062100,139.3889119,35.62116034
13201062200,139.3891241,35.62179934
13201062300,139.3900792,35.62311993
13201062400,139.3904397,35.62380366
13201062500,139.3866288,35.62543622
13201062600,139.3857323,35.62452297
13201062700,139.3868628,35.62238129
13201062800,139.3839035,35.62398247
13201062900,139.3823686,35.62001696
13201063000,139.3820597,35.62040768
13201063100,139.3807024,35.6194849
13201063200,139.380771,35.62007098
13201063300,139.380718,35.62235154
13201063400,139.3804281,35.62207622
13201063500,139.3803075,35.6228618
13201063600,139.3786034,35.62199253
13201063700,139.377021,35.62148472
13201063800,139.377203,35.62099059
13201063900,139.3775482,35.61956521
13201064000,139.3704345,35.60618495
13201064100,139.3566655,35.61750772
13201064300,139.3502147,35.61684562
13201064400,139.3516068,35.61696353
13201064500,139.3509001,35.61586544
13201064600,139.3504264,35.61560489
13201064800,139.3500992,35.61636389
13201064900,139.3491663,35.61647946
13201065200,139.3478475,35.61685189
13201065500,139.3463856,35.61913154
13201065600,139.345959,35.61727054
13201066300,139.3425945,35.62017308
13201066400,139.3432731,35.61936403
13201066600,139.3426071,35.61783507
13201066700,139.3417304,35.61726398
13201068000,139.3318245,35.61785017
13201068100,139.3320011,35.61674194
13201068500,139.3300321,35.61649655
13201068700,139.3284464,35.61755349
13201069000,139.3260444,35.61812435
13201069100,139.3239038,35.62172948
13201069200,139.3881911,35.60354981
13201069300,139.4119437,35.64153058
13201069400,139.4138811,35.64054913
13201069500,139.4126934,35.6396026
13201069600,139.4188251,35.64205124
13201069701,139.2764142,35.66525367
13201069702,139.2749036,35.6639148
13201069703,139.273702,35.66309285
13201069704,139.2756932,35.66144711
13201069705,139.2769292,35.66228393
13201069706,139.2784055,35.66317653
13201069707,139.2798818,35.66187856
13201069708,139.2824567,35.66274327
13201070801,139.2887303,35.65383186
13201070802,139.287048,35.65235332
13201070803,139.2855031,35.6534692
13201070804,139.2859494,35.65408293
13201070805,139.2863271,35.65597989
13201070806,139.2842328,35.654334
13201070807,139.2835805,35.65500352
13201071201,139.3005715,35.63034917
13201071202,139.2997132,35.6294562
13201071203,139.3007791,35.62874183
13201071204,139.3020194,35.62988595
13201071205,139.3020478,35.63034917
13201071206,139.3019448,35.63138165
13201071207,139.3015328,35.63071193
13201071208,139.3014872,35.62977433
13201071209,139.3032157,35.63010597
13201071210,139.3007431,35.62677725
13201071211,139.3000565,35.62591215
13201071212,139.2997138,35.6246922
13201071213,139.2981339,35.6240703
13201071214,139.3005388,35.62469542
13201071215,139.3018036,35.62583261
13201071216,139.3027306,35.62653027
13201071217,139.303421,35.6279214
13201071218,139.3035584,35.62859114
13201073000,139.3233233,35.68792074
13201073100,139.352973,35.64216097
13201073200,139.3385221,35.64987621
13201073300,139.3552836,35.67635206
13201073400,139.357807,35.67265025
13201073500,139.3364039,35.63748072
13201073600,139.3255894,35.63376932
13201073700,139.3237009,35.63301619
13201073800,139.3237355,35.63123003
13201073900,139.3299837,35.63404864
13201074000,139.3173154,35.63307172
13201074100,139.3164571,35.62994641
13201074200,139.3150151,35.62866276
13201074300,139.3201306,35.62896972
13201074400,139.3211262,35.63011384
13201074500,139.3224993,35.62905372
13201074600,139.3243189,35.62919324
13201074700,139.3278785,35.6250451
13201074800,139.3254409,35.62518464
13201074900,139.3258371,35.6243073
13201075000,139.3176315,35.62455877
13201075100,139.3154342,35.62266107
13201075200,139.3166702,35.61987025
13201075300,139.3159492,35.61367429
13201075400,139.3170822,35.615014
13201075500,139.317769,35.61557189
13201075600,139.3205843,35.61546025
13201075700,139.3238458,35.61540443
13201075800,139.3248229,35.62024498
13201075900,139.3270888,35.61996589
13201076000,139.3221634,35.62056796
13201076100,139.3284964,35.62205901
13201076200,139.3293733,35.62282821
13201076300,139.3308496,35.61970249
13201076400,139.3318453,35.61543234
13201076500,139.3337789,35.61458617
13201076600,139.3378111,35.61551656
13201076700,139.3372701,35.6192
13201076800,139.331758,35.62515673
13201076900,139.3300633,35.62522707
13201077000,139.3307967,35.62540789
13201077100,139.3311057,35.62635671
13201077200,139.3319172,35.62743167
13201077300,139.335635,35.63379927
13201077500,139.3382786,35.63218084
13201077700,139.3373516,35.63533397
13201077800,139.3263961,35.67958272
13201077900,139.4241465,35.63834488
13201078000,139.4004552,35.63452378
13201078100,139.3994939,35.63413313
13201078200,139.388516,35.62094485
13201078300,139.3868925,35.61944108
13201078400,139.37631,35.6129494
13201078500,139.3748418,35.61182938
13201078600,139.3744492,35.62192023
13201078700,139.3938743,35.63185232
13201078800,139.3789364,35.61238328
13201078900,139.3759895,35.61379629
13201079000,139.3926292,35.63231166
13201079100,139.3923353,35.63155071
13201079200,139.3938022,35.61769019
13201079300,139.3930282,35.61647312
13201079400,139.3969803,35.62071481
13201079500,139.3975288,35.62174902
13201079600,139.3993245,35.62351087
13201079700,139.4068825,35.62837918
13201079800,139.4007197,35.63160224
13201079900,139.3918721,35.63159386
13201080000,139.3914312,35.63262962
13201080100,139.3903612,35.63195533
13201080200,139.3790326,35.62221579
13201080300,139.3868943,35.60035941
13201080400,139.3871001,35.60166985
13201080500,139.3866954,35.60402569
13201080600,139.3855714,35.60571378
13201080700,139.3859592,35.60592168
13201080800,139.3860728,35.6072317
13201080900,139.386866,35.60691971
13201081000,139.3860763,35.60930625
13201081100,139.387697,35.6052204
13201081200,139.3884411,35.60645803
13201081300,139.3889932,35.60686994
13201081400,139.3892136,35.60816033
13201081500,139.3896742,35.6068705
13201081600,139.3911132,35.60781518
13201081700,139.3898025,35.60975352
13201081800,139.3909893,35.61023453
13201081900,139.3900084,35.61053464
13201082000,139.3886742,35.61082023
13201082100,139.3887403,35.61183572
13201082200,139.3903578,35.61175103
13201082300,139.3880154,35.61365864
13201082400,139.3873051,35.61497619
13201082500,139.3883819,35.61551415
13201082600,139.3896315,35.6148632
13201082700,139.3893561,35.61801115
13201082800,139.3895775,35.61944373
13201082900,139.389805,35.62006626
13201083000,139.3923628,35.62070815
13201083100,139.3922923,35.61765419
13201083200,139.3931176,35.61910115
13201083300,139.3919847,35.61968119
13201083400,139.3931971,35.62048353
13201083500,139.393141,35.62125513
13201083600,139.391041,35.62160122
13201083700,139.3927217,35.62309376
13201083800,139.3939761,35.62198079
13201083900,139.3949031,35.62394827
13201084000,139.3957269,35.62299952
13201084100,139.3973847,35.62369818
13201084200,139.3979064,35.6223909
13201084300,139.3973616,35.62071012
13201084400,139.3958449,35.62031364
13201084500,139.3962242,35.61950239
13201084600,139.3969798,35.61933221
13201084700,139.396675,35.61851905
13201084800,139.395137,35.61910968
13201084900,139.3960913,35.61810065
13201085000,139.3946735,35.61740721
13201085100,139.3933534,35.61637382
13201085200,139.3928394,35.61601774
13201085300,139.392169,35.61562025
13201085400,139.39184,35.61428694
13201085500,139.3915132,35.61298344
13201085600,139.3916759,35.61221338
13201085700,139.3929154,35.60911976
13201085800,139.3924961,35.61070953
13201085900,139.3926579,35.61127757
13201086000,139.3932209,35.61404443
